model,held_out_block,generation_seed,test_index,support_baseline_action,true_class,harmful_target,predicted_probability,predicted_class,local_error_std,severe_underestimation_probability,predicted_signed_calibration_error,predicted_underestimation_magnitude
two_frozen_proxies,block_091_110,44109,52,2,beneficial,0,0.29076857906882375,0,0.0813987815230119,0.4774429828222849,0.052316563241127496,-0.052316563241127496
two_frozen_proxies,block_091_110,44110,6,2,beneficial,0,0.3866425124471361,0,0.0571165929475962,0.5081940401843656,0.0575698580504893,-0.0575698580504893
two_frozen_proxies,block_091_110,44110,8,2,beneficial,0,0.19526362936142283,0,0.018164701757364822,0.4675066633444006,0.019928451846686,-0.019928451846686
error_std_plus_two_proxies,block_071_090,44077,46,1,beneficial,0,0.22214386028530025,0,0.04678508836786137,0.6876152032015671,0.0030338234994549546,-0.0030338234994549546
error_std_plus_two_proxies,block_071_090,44077,57,1,beneficial,0,0.26528949226163295,0,0.04887203564017078,0.7174834483795925,-0.006069720149742885,0.006069720149742885
error_std_plus_two_proxies,block_071_090,44078,0,1,beneficial,0,0.07716577150189462,0,0.03945440261435279,0.31736073856046654,0.09631297320920075,-0.09631297320920075
error_std_plus_two_proxies,block_071_090,44078,7,1,beneficial,0,0.18005168860717854,0,0.05543524898090178,0.604516414318168,0.0705304536726083,-0.0705304536726083
error_std_plus_two_proxies,block_071_090,44078,11,2,beneficial,0,0.1516149161479536,0,0.05162864606896163,0.19484614252054253,0.12154478408242417,-0.12154478408242417
error_std_plus_two_proxies,block_071_090,44078,20,1,beneficial,0,0.05830099162365915,0,0.0365460001615142,0.1955304635272953,0.11825465696629497,-0.11825465696629497
error_std_plus_two_proxies,block_071_090,44078,31,1,beneficial,0,0.06419823647762356,0,0.03243298342916551,0.26489651737271336,0.08349767371639123,-0.08349767371639123
error_std_plus_two_proxies,block_071_090,44078,32,2,beneficial,0,0.27003595269148434,0,0.06828518800437472,0.5024373596212344,0.11095209992706594,-0.11095209992706594
error_std_plus_two_proxies,block_071_090,44078,46,1,beneficial,0,0.2370269119626153,0,0.05814559213552686,0.3645755569335822,0.09393806002245537,-0.09393806002245537
error_std_plus_two_proxies,block_071_090,44078,47,1,beneficial,0,0.2616571100485381,0,0.06528903869236934,0.26486791193476583,0.13212873062693783,-0.13212873062693783
error_std_plus_two_proxies,block_071_090,44078,49,2,beneficial,0,0.16254814885874558,0,0.05063504581189158,0.20981977603091523,0.10978114554572242,-0.10978114554572242
error_std_plus_two_proxies,block_071_090,44078,53,1,beneficial,0,0.09104233168191693,0,0.037574882439739124,0.3151254586389138,0.07669752218980702,-0.07669752218980702
error_std_plus_two_proxies,block_071_090,44078,61,1,beneficial,0,0.12111765305608654,0,0.04626687918878823,0.2666367196797023,0.10335085680841041,-0.10335085680841041
error_std_plus_two_proxies,block_071_090,44078,62,1,harmful,1,0.5632705051432081,1,0.08264897679823614,0.6042552063282551,0.08521756771999521,-0.08521756771999521
error_std_plus_two_proxies,block_071_090,44080,14,2,beneficial,0,0.016209566815359375,0,0.011611793591302636,0.2897423462835416,0.07339633128153494,-0.07339633128153494
error_std_plus_two_proxies,block_071_090,44080,43,2,beneficial,0,0.3593422216344753,0,0.06158036466575292,0.48782480077511337,0.05610099547630171,-0.05610099547630171
error_std_plus_two_proxies,block_071_090,44080,62,2,beneficial,0,0.01863452841608001,0,0.011359877022961882,0.2670487378561876,0.0664613972017295,-0.0664613972017295
error_std_plus_two_proxies,block_071_090,44080,65,2,beneficial,0,0.03633953694331712,0,0.02061569674096261,0.30444475159916323,0.06112197686174991,-0.06112197686174991
error_std_plus_two_proxies,block_071_090,44081,2,1,beneficial,0,0.0572562504491144,0,0.02363246586085142,0.38792788362882274,0.033899367061574134,-0.033899367061574134
error_std_plus_two_proxies,block_071_090,44081,12,1,beneficial,0,0.5024026425883851,1,0.0650080172264677,0.5937535560079491,0.020771825736315322,-0.020771825736315322
error_std_plus_two_proxies,block_071_090,44081,29,1,beneficial,0,0.08009620978821529,0,0.029942492843118194,0.3996691637114845,0.038841749854101076,-0.038841749854101076
error_std_plus_two_proxies,block_071_090,44081,40,2,beneficial,0,0.43090600154719827,0,0.06478495258337678,0.57703471460855,0.03998606495776774,-0.03998606495776774
error_std_plus_two_proxies,block_071_090,44081,44,1,beneficial,0,0.19258935255266457,0,0.043646375637628715,0.44924825111301603,0.03222517136717554,-0.03222517136717554
error_std_plus_two_proxies,block_071_090,44081,59,1,beneficial,0,0.19733974070179805,0,0.044795799918410005,0.5058621646195217,0.027930843115610268,-0.027930843115610268
error_std_plus_two_proxies,block_071_090,44082,26,1,harmful,1,0.34141161906560635,0,0.054195542075899834,0.6881861957353187,-0.00017900009161823938,0.00017900009161823938
error_std_plus_two_proxies,block_071_090,44084,14,2,beneficial,0,0.3323449770036091,0,0.06272388884946746,0.5608831589176486,0.0588893041978841,-0.0588893041978841
error_std_plus_two_proxies,block_071_090,44084,15,1,beneficial,0,0.2080628703937443,0,0.04930309569472391,0.39797498746446197,0.05918305551998233,-0.05918305551998233
error_std_plus_two_proxies,block_071_090,44084,18,1,beneficial,0,0.3607610437778554,0,0.06186332505124608,0.5520007532024601,0.04829829090228356,-0.04829829090228356
error_std_plus_two_proxies,block_071_090,44084,24,2,beneficial,0,0.6452049629743077,1,0.0847696094554994,0.3081085152709472,0.11375936892638998,-0.11375936892638998
error_std_plus_two_proxies,block_071_090,44084,26,2,beneficial,0,0.12940030060597155,0,0.04374524408970177,0.6461372510821879,0.03546257334881145,-0.03546257334881145
error_std_plus_two_proxies,block_071_090,44084,29,1,beneficial,0,0.3215650170831618,0,0.05958912465007886,0.5502464697266166,0.04897157339326729,-0.04897157339326729
error_std_plus_two_proxies,block_071_090,44085,3,1,beneficial,0,0.06368066560525716,0,0.02917649497815575,0.3972817764955477,0.051067451817766056,-0.051067451817766056
error_std_plus_two_proxies,block_071_090,44085,20,2,beneficial,0,0.655774845286206,1,0.07752332426103907,0.6304632239196827,0.03371770268439887,-0.03371770268439887
error_std_plus_two_proxies,block_071_090,44085,26,2,beneficial,0,0.7431228704470846,1,0.08701645533026718,0.3938856962071146,0.08345335714051538,-0.08345335714051538
error_std_plus_two_proxies,block_071_090,44085,32,2,beneficial,0,0.3912361044331073,0,0.06208316493922913,0.5604528651421053,0.04004730639770464,-0.04004730639770464
error_std_plus_two_proxies,block_071_090,44087,0,1,beneficial,0,0.8411662480892331,1,0.08823795791099345,0.552730189455743,0.029733004397015428,-0.029733004397015428
error_std_plus_two_proxies,block_071_090,44087,2,1,beneficial,0,0.6295496773440435,1,0.07555748691251958,0.7089969162764341,0.021135741056095197,-0.021135741056095197
error_std_plus_two_proxies,block_071_090,44087,18,1,beneficial,0,0.6653652716566901,1,0.07714781727672529,0.6430539353708926,0.027608350056716524,-0.027608350056716524
error_std_plus_two_proxies,block_071_090,44087,44,2,beneficial,0,0.7483949532784895,1,0.07887738610139045,0.5966156549657106,0.016725341779543906,-0.016725341779543906
error_std_plus_two_proxies,block_091_110,44094,32,2,beneficial,0,0.4930520316021267,0,0.04651266257713771,0.594143444718976,0.03588410275637269,-0.03588410275637269
error_std_plus_two_proxies,block_091_110,44095,13,2,beneficial,0,0.7409817547994904,1,0.06815821302907853,0.6617440735117629,0.02191899846069706,-0.02191899846069706
error_std_plus_two_proxies,block_091_110,44095,19,2,beneficial,0,0.9048057161559842,1,0.09222520343657604,0.7411040484703456,-0.00034885207204596314,0.00034885207204596314
error_std_plus_two_proxies,block_091_110,44095,25,2,beneficial,0,0.1450138843805233,0,0.03722886999055491,0.4343439958337169,0.05438684952094632,-0.05438684952094632
error_std_plus_two_proxies,block_091_110,44095,29,2,beneficial,0,0.7863509103441919,1,0.08578870755527016,0.6483982306888629,0.02414998205632199,-0.02414998205632199
error_std_plus_two_proxies,block_091_110,44095,33,2,beneficial,0,0.7355045699426063,1,0.0643632489186513,0.6736538368703721,0.010630181307863334,-0.010630181307863334
error_std_plus_two_proxies,block_091_110,44095,48,2,beneficial,0,0.6420988380337894,1,0.03676724840477237,0.6977258985752528,-0.00505200569995079,0.00505200569995079
error_std_plus_two_proxies,block_091_110,44096,20,1,beneficial,0,0.9488375209236886,1,0.10402073411576326,0.7883744594276162,-0.012420433840307762,0.012420433840307762
error_std_plus_two_proxies,block_091_110,44096,22,1,harmful,1,0.9152325716617095,1,0.09619748383158591,0.7262322629465434,0.03092337744489458,-0.03092337744489458
error_std_plus_two_proxies,block_091_110,44097,18,2,beneficial,0,0.6192451992426118,1,0.06594282834007281,0.5988216461668854,0.04379934433928333,-0.04379934433928333
error_std_plus_two_proxies,block_091_110,44097,22,1,harmful,1,0.9457458553159139,1,0.10301203433861286,0.7750290934157336,0.0032039286456715943,-0.0032039286456715943
error_std_plus_two_proxies,block_091_110,44098,6,2,beneficial,0,0.751519320927695,1,0.02977509329987723,0.7632323217132252,-0.006748965369220136,0.006748965369220136
error_std_plus_two_proxies,block_091_110,44098,31,2,beneficial,0,0.7272704422727587,1,0.035008239767670646,0.7351233707835221,0.0019677858346808935,-0.0019677858346808935
error_std_plus_two_proxies,block_091_110,44099,0,2,beneficial,0,0.8375788163951495,1,0.08306417136597159,0.6909457638080648,0.016586515605793092,-0.016586515605793092
error_std_plus_two_proxies,block_091_110,44099,4,2,beneficial,0,0.8305166810578102,1,0.07316449868695787,0.7058113689376203,0.017497869451239254,-0.017497869451239254
error_std_plus_two_proxies,block_091_110,44100,49,2,beneficial,0,0.6011997986087266,1,0.06959688867753228,0.5952596287689192,0.025288052966361052,-0.025288052966361052
error_std_plus_two_proxies,block_091_110,44101,5,1,harmful,1,0.720999519563816,1,0.08361774493814307,0.6236175561698784,0.016380931172409602,-0.016380931172409602
error_std_plus_two_proxies,block_091_110,44103,3,2,beneficial,0,0.1013892030143138,0,0.042804813750191247,0.37500897907088376,0.0688481152764644,-0.0688481152764644
error_std_plus_two_proxies,block_091_110,44103,4,1,harmful,1,0.6841360148575144,1,0.08372114297260096,0.6027985905951019,0.022415149988499222,-0.022415149988499222
error_std_plus_two_proxies,block_091_110,44103,33,1,beneficial,0,0.7382937443600196,1,0.07222223135276055,0.6572693194331644,0.013331290708072346,-0.013331290708072346
error_std_plus_two_proxies,block_091_110,44104,1,1,harmful,1,0.32781103574853876,0,0.06049219092008293,0.4996333537399255,0.035159981503669155,-0.035159981503669155
error_std_plus_two_proxies,block_091_110,44104,12,2,beneficial,0,0.19701006960264553,0,0.05884203144663692,0.41836071999081254,0.06604106903655349,-0.06604106903655349
error_std_plus_two_proxies,block_091_110,44104,43,2,beneficial,0,0.33806326810464693,0,0.045746291196928066,0.5441369116776286,0.01897390572540808,-0.01897390572540808
error_std_plus_two_proxies,block_091_110,44104,52,1,beneficial,0,0.24377868899389893,0,0.06505863367865762,0.4446678286612458,0.04482574860929563,-0.04482574860929563
error_std_plus_two_proxies,block_091_110,44105,8,2,beneficial,0,0.0707267151304995,0,0.051061574193885975,0.3089667365128593,0.0875047095186828,-0.0875047095186828
error_std_plus_two_proxies,block_091_110,44105,23,2,beneficial,0,0.06348316944633814,0,0.052864930203876136,0.29335312993758783,0.08881841485127376,-0.08881841485127376
error_std_plus_two_proxies,block_091_110,44105,24,2,beneficial,0,0.015403175513283547,0,0.029918825881315444,0.19046922345019734,0.10404999310527677,-0.10404999310527677
error_std_plus_two_proxies,block_091_110,44105,30,2,beneficial,0,0.3199228116840535,0,0.045828345891274276,0.5223682586791448,0.04159487813311316,-0.04159487813311316
error_std_plus_two_proxies,block_091_110,44105,48,2,beneficial,0,0.4503032161708352,0,0.04545596816068852,0.5851798251228222,0.027067310002640635,-0.027067310002640635
error_std_plus_two_proxies,block_091_110,44106,14,2,beneficial,0,0.15999452135697498,0,0.04842183549151196,0.413042044902187,0.07000228698460546,-0.07000228698460546
error_std_plus_two_proxies,block_091_110,44107,5,2,beneficial,0,0.06508057897778376,0,0.0402593711119887,0.3246659126039296,0.08404314193604198,-0.08404314193604198
error_std_plus_two_proxies,block_091_110,44107,20,2,beneficial,0,0.05278175816472732,0,0.03944550494355275,0.3061838623996136,0.08205087890668561,-0.08205087890668561
error_std_plus_two_proxies,block_091_110,44107,29,2,beneficial,0,0.03807368662677431,0,0.0373097646426466,0.2763075860296312,0.0844052270562011,-0.0844052270562011
error_std_plus_two_proxies,block_091_110,44107,45,2,beneficial,0,0.2741341177714035,0,0.0546316555825784,0.48738605484785624,0.0347240550504425,-0.0347240550504425
error_std_plus_two_proxies,block_091_110,44108,5,2,beneficial,0,0.1030894698481077,0,0.04199266720110108,0.37233805698308786,0.07893794202657674,-0.07893794202657674
error_std_plus_two_proxies,block_091_110,44108,15,2,beneficial,0,0.20140470549559347,0,0.06876289693168543,0.3895178970880561,0.08439961842257325,-0.08439961842257325
error_std_plus_two_proxies,block_091_110,44108,20,2,beneficial,0,0.09730180347278951,0,0.04225472036673278,0.3682362645272409,0.07464929796599777,-0.07464929796599777
error_std_plus_two_proxies,block_091_110,44108,21,2,beneficial,0,0.05460579354079793,0,0.03828828451688655,0.31390165499845696,0.07892140965777653,-0.07892140965777653
error_std_plus_two_proxies,block_091_110,44108,29,2,beneficial,0,0.06242356511824981,0,0.03828828061757205,0.32710017335909786,0.07965028243215708,-0.07965028243215708
error_std_plus_two_proxies,block_091_110,44108,38,1,harmful,1,0.48389632784310527,0,0.07471871297217172,0.5284621869339239,0.04294465483989374,-0.04294465483989374
error_std_plus_two_proxies,block_091_110,44108,55,2,beneficial,0,0.14246080287643068,0,0.04695985597327947,0.4093719184667914,0.05935445452001268,-0.05935445452001268
error_std_plus_two_proxies,block_091_110,44109,2,2,beneficial,0,0.07363248188078118,0,0.03894545342684174,0.33979287529852725,0.08454137928578034,-0.08454137928578034
error_std_plus_two_proxies,block_091_110,44109,12,2,beneficial,0,0.11866215498654839,0,0.0658756137196054,0.32853939814071026,0.09538829868215849,-0.09538829868215849
error_std_plus_two_proxies,block_091_110,44109,17,2,beneficial,0,0.06063289565925262,0,0.038074397971899994,0.3244928551246919,0.07976476094272636,-0.07976476094272636
error_std_plus_two_proxies,block_091_110,44109,18,2,beneficial,0,0.03369011832402851,0,0.03589444747302845,0.2676860294322664,0.0833306971511843,-0.0833306971511843
error_std_plus_two_proxies,block_091_110,44109,26,2,beneficial,0,0.0918277729827468,0,0.040925394421162456,0.3569772868958526,0.08759846000445351,-0.08759846000445351
error_std_plus_two_proxies,block_091_110,44109,52,2,beneficial,0,0.402764166805548,0,0.0813987815230119,0.4774429828222849,0.052316563241127496,-0.052316563241127496
error_std_plus_two_proxies,block_091_110,44110,6,2,beneficial,0,0.36364594248508514,0,0.0571165929475962,0.5081940401843656,0.0575698580504893,-0.0575698580504893
error_std_plus_two_proxies,block_091_110,44110,8,2,beneficial,0,0.1136537702472899,0,0.018164701757364822,0.4675066633444006,0.019928451846686,-0.019928451846686
